,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3,ID
2830,123.015058667,136.716802667,162.405293333,108.628625251,96.5205820086,85.1485892855,0.0231775795759,0.112405716404,0.0465703173026,10989.0
2831,151.646525333,158.044645333,171.362090667,96.4221578252,94.8249175488,90.5559221679,0.0323755936617,0.172892773023,0.0678100125882,13007.0
2832,123.741214092,106.513712737,107.43697832,71.6627746725,64.6735802736,73.0993699518,0.0586678938943,0.575810992202,0.316743414235,23305.0
2833,150.997207349,33.8303727034,49.9591128609,66.1199382858,68.4132681819,62.2004948681,0.597782748753,0.48129254118,0.0122140345966,12655.0
2834,36.7445487465,32.265729805,28.528632312,55.456779385,45.7065068898,38.0276290002,0.152913896966,0.148193215564,0.0126116300998,21792.0
2835,48.650752,40.738304,30.4854613333,74.9688431228,68.2309398871,60.0594954521,0.0142579388019,0.0753111950251,0.028649735524,16276.0
2836,206.70564,163.042581333,103.465037333,32.5471072784,27.687824138,20.8541474439,0.0602625686567,0.198939827465,0.0829588024557,13924.0
2837,128.296794667,86.101416,75.6530453333,77.5519873349,68.6545443807,59.3884356065,0.24824609593,0.3818326341,0.0523565127859,11963.0
2838,57.0901733333,36.0723173333,16.43748,64.3704218574,39.0863020448,16.4327004248,0.521093610977,0.526023859412,0.12268067878,11683.0
2839,84.8654106667,55.1968053333,52.6983626667,80.0261418311,66.9670574013,64.2053769419,0.135152102689,0.1568677493,0.00693141337077,10197.0
2840,176.156789333,149.003458667,147.954661333,85.1209351047,100.124285572,100.463773891,0.10581477468,0.105085062366,0.00067254229826,11426.0
2841,127.818773333,102.368936,71.79472,56.3497134174,71.9510846124,48.6868451376,0.0627283039781,0.133351347672,0.159187998046,26347.0
2842,62.8191626667,48.539,43.7639973333,88.7662277926,76.7559876253,75.5893925279,0.0575939973397,0.11670174366,0.0120411369926,10168.0
2843,170.171893333,143.135882667,103.864613333,68.0609800646,65.0311108719,76.9559357281,0.234176252616,0.62375213247,0.16160061259,10199.0
2844,162.614696,146.492858667,148.836674667,70.3937851577,73.5278022134,81.1885962076,0.404430723445,0.818317834006,0.191117614804,19065.0
2845,128.3058,110.410866667,111.391309333,81.7593534773,86.5421703251,85.2011292551,0.130609164025,0.152438947872,0.008087041551,20777.0
2846,83.6000106667,81.1147173333,102.359797333,101.208972741,93.6467376755,101.617573161,0.262980069812,0.375603429927,0.0378705804717,13070.0
2847,97.0394079127,141.316652115,184.954873124,76.5455841653,82.2411247105,79.9685692801,0.397832211463,0.694058981597,0.112794783921,27662.0
2848,149.728573333,119.317074667,103.144592,74.1324312626,63.1695353974,56.8939855271,0.414714889032,0.497983478906,0.0758730180278,18755.0
2849,159.928040764,142.949974522,109.895332484,93.9911598172,74.1485593789,56.762408886,0.124356217668,0.704771655917,0.362080381225,21385.0
2850,166.450562667,147.719493333,153.424562667,68.2010702063,72.9782972945,77.7757017747,0.404846984321,0.653601123369,0.0841681491772,25741.0
2851,194.954978667,174.004072,171.739528,91.3977825392,105.523564241,106.279171705,0.14600838296,0.14470271883,0.00404536010011,15142.0
2852,84.9622266667,85.0152533333,71.3553546667,62.5951157187,60.0245944871,57.7934080243,0.0172102980521,0.0522142912566,0.025901056218,28509.0
2853,192.115877551,117.950603499,114.845804665,83.024095142,91.031202706,90.2996146908,0.680434472843,0.655039320294,0.00917648247593,15816.0
2854,180.920197659,167.373550065,164.324382315,75.5327512623,83.1275501208,84.4621618011,0.0675527404332,0.200786139631,0.0513979792008,22390.0
2855,205.315613333,197.58416,190.965842667,72.4824975762,79.1116291816,85.8445158097,0.0330631242417,0.071240107049,0.0161162195773,16124.0
2856,60.0256826667,23.85144,12.102736,80.2220348724,31.1549769046,16.1182081711,0.15079609808,0.451331992676,0.174609927537,19154.0
2857,42.440456,39.8027253333,58.0059493333,52.4110528405,43.2873529187,44.2156507352,0.103378768219,0.299780588118,0.0787073052231,22611.0
2858,85.9124689655,65.1047917241,45.1316662069,76.0608626832,66.0061694144,57.6090322589,0.145063314585,0.307529197896,0.0779519872946,19669.0
2859,194.559518954,168.338985621,162.585701961,79.7263634568,96.2963131316,87.2301107634,0.129368170858,0.238745694855,0.0742836786098,15734.0
2860,24.5014106667,21.8129893333,23.0486613333,58.3476390669,49.4231810693,49.912536462,0.119206915531,0.240228710277,0.0267267477786,13559.0
2861,145.897658667,126.435365333,107.564730667,95.2425807902,91.3348837832,95.647828297,0.146132779955,0.241854073427,0.0357749117692,13611.0
2862,203.841949333,170.271277333,148.382746667,70.2946723348,93.1060798047,107.217340393,0.135083425567,0.211134721662,0.0398845827016,15239.0
2863,63.7255932679,36.4068387097,63.5782384292,61.9377375441,44.5488103309,52.5128418081,0.583742840131,0.822527793862,0.0947734699582,20701.0
2864,163.6102849,126.07322792,54.814048433,69.8887440014,65.1363874137,39.2878937925,0.0746766405589,0.654235285174,0.52035326301,24704.0
2865,68.3034808511,81.9428170213,74.8117673759,50.0487517654,59.4835323147,56.3180717853,0.0857287793117,0.0816298187502,0.0159995240877,14192.0
2866,161.949042667,157.370757333,151.246698667,106.519036587,108.822808493,112.50430282,0.00406367104159,0.0240645432891,0.00862824776602,13389.0
2867,45.9933946667,13.4656853333,18.7853386667,75.2041470601,45.7080347259,53.4654181614,0.465855634174,0.446091183226,0.0496480765831,22059.0
2868,118.467994667,103.886445333,97.1400453333,86.7478391335,86.0230407507,86.2465250815,0.0491184864591,0.108647779663,0.0176691197013,19345.0
2869,107.667698667,65.4327813333,58.1989733333,70.646318629,79.3002990431,72.2794927229,0.0489824124279,0.0851002657977,0.0147370539024,16167.0
2870,183.686226667,105.059029333,40.890592,73.8196654713,75.0346872555,47.4072157998,0.203300942861,0.485724643804,0.231545443019,24971.0
2871,127.366669333,151.23936,179.202504,95.1806198985,72.5088121734,66.8343128849,0.240008672635,0.58665185165,0.110495356733,13767.0
2872,85.1505946667,72.530264,63.8178853333,96.4028923282,86.7387150552,77.7421070608,0.0224901564243,0.0469071079572,0.00807787275374,10362.0
2873,211.928842105,174.391848853,162.573279352,71.3820655489,89.8282745761,92.4901962849,0.254774814175,0.315896281917,0.0392297545409,17651.0
2874,122.417426667,112.662749333,102.752573333,78.9313072339,78.4584947641,76.4330067535,0.13709340458,0.276693339262,0.155792751778,25048.0
2875,178.411122667,94.101176,76.584552,65.9983977948,70.5606154599,66.0863816755,0.383118503411,0.609711449043,0.136878485468,10638.0
2876,111.176512,51.5992,29.579768,59.1703549269,25.5789207883,14.0902615921,0.114817168625,0.595423434997,0.314876780427,18976.0
2877,183.588837838,182.485962162,184.217716216,62.4399078012,62.9052483327,60.6819543698,0.000138475798996,0.000573101606063,0.000649418823757,21259.0
2878,59.772592,46.5811066667,48.162384,82.0007340959,76.8011423724,76.5167745929,0.0878161251606,0.0781823205101,0.00418841341334,13885.0
2879,38.9624826667,34.1011946667,52.031984,61.4045486517,56.3628655024,84.5484600827,0.122852437244,0.378537526285,0.169519878832,18256.0
2880,110.538397333,97.3229946667,82.395376,92.0474099453,84.7927871605,80.3970848755,0.135199828433,0.34147670982,0.0809384116427,11976.0
2881,25.7037517241,12.5517048276,11.2804386207,68.6528902352,40.6291228281,36.316040415,0.170208127613,0.186988549942,0.00573559975692,24745.0
2882,138.774709333,114.750010667,78.280288,105.286204763,104.936295373,94.7629081795,0.079808892827,0.248006684911,0.120466209917,13282.0
2883,118.750112792,100.12970564,94.1542118294,104.957194573,106.99885817,107.725259306,0.0470063053159,0.0789098844572,0.0111743292051,11219.0
2884,76.1667343124,75.2990814419,73.869012016,90.4385637758,76.2275628147,69.25442409,0.314603607604,0.971196412752,0.35333609849,18672.0
2885,83.447425656,108.190667638,113.589040816,81.9583577675,79.764810108,79.0112296813,0.106408738869,0.197835250364,0.0267199043076,16043.0
2886,221.790653333,218.082792,213.915184,58.9010899784,63.5167047961,67.2524291575,0.0275158338449,0.0669115830539,0.0138598841785,25120.0
2887,57.076624,44.893744,30.5818186667,73.5836892123,60.9108522815,49.8361135895,0.0285081209882,0.11425411618,0.0364147023394,11447.0
2888,222.318024,226.321826667,227.228416,65.494286077,57.5642449523,58.0498564293,0.0572559807294,0.113263814774,0.0127004004517,12797.0
2889,147.598832,140.420128,101.948896,69.0683990083,64.4669211648,78.4734721825,0.227934747185,0.593605636978,0.22443808137,10812.0
2890,168.189433681,165.857692996,164.627162444,53.7596296588,53.4285742606,55.4378113975,0.00447975711805,0.0574831588722,0.0412923213131,29915.0
2891,40.7588933333,40.809224,40.8355493333,84.5753156004,84.6219173295,84.6443898908,1.21884092179e-05,2.78539614345e-05,7.87045605166e-06,27371.0
2892,141.580216524,126.568760684,116.660509972,75.2855930612,82.3902691897,91.4506152755,0.0630966968328,0.0821369130909,0.0193390950295,26232.0
2893,165.295600583,146.447276968,127.736040816,70.0919717283,68.2333605675,77.5985301562,0.0872873115455,0.400483770299,0.150418752231,21274.0
2894,93.480934877,83.5854413893,83.6903589001,79.7117939444,76.3640551741,76.7829351459,0.0561156770076,0.0891263220549,0.0108436120333,17342.0
2895,64.5588346667,54.0671733333,40.3089786667,86.9467461524,75.9502732741,61.4990411756,0.0132188517775,0.0627638861477,0.0252064233858,11983.0
2896,105.968625683,65.0210710383,51.0935928962,73.2113475619,51.7370436118,33.8083294364,0.189566307419,0.449830567442,0.20227486957,10171.0
2897,103.029248,71.6842373333,52.0486506667,94.8095080915,74.5771292775,63.0522755903,0.127017692553,0.357740727798,0.115219923888,14164.0
2898,105.150261333,106.097722667,144.817482667,76.0396619504,75.4225849262,54.223951111,0.0434127272191,0.327299174568,0.19082535743,14069.0
2899,49.205344,47.1342986667,40.2829146667,63.2872179131,54.6212091762,51.570530079,0.048770731929,0.166255390131,0.0436115511437,15237.0
2900,107.745192513,120.940240642,130.922139037,81.6149948763,55.4478378081,54.3542316091,0.511338746969,0.771112421272,0.0975661016107,22031.0
2901,168.144485333,120.197029333,58.7256986667,72.3614616675,54.6540839899,54.3717179311,0.12458220609,0.512665545229,0.258191806307,29354.0
2902,57.2231013333,58.9287786667,85.1622266667,77.4601325702,69.3992842196,75.853125797,0.048277075772,0.365212449645,0.174938508395,26337.0
2903,144.052290667,140.325802667,129.555301333,78.2488282959,62.656457113,68.9955224665,0.443563732075,1.03704007256,0.419836306085,25556.0
2904,72.3691973333,57.2806293333,65.079976,91.7876331249,80.5290029359,82.2732288,0.161528845316,0.253294185798,0.0899100642913,16296.0
2905,81.6368664773,75.4273181818,71.7459289773,68.7355512541,67.4533060824,67.674268531,0.00400083001882,0.0251101357395,0.0098005281964,27430.0
2906,84.69908,85.37332,97.1418746667,87.1052837844,83.7888750621,79.1422011798,0.021305056798,0.0513477855999,0.0176750298121,27066.0
2907,104.16676129,101.313442581,79.2965806452,64.2215223071,52.3676474017,44.0160261274,0.13456706807,0.528046561846,0.209427841458,29113.0
2908,181.287408,151.478501333,87.116416,65.3590497226,74.9296879068,78.1619578353,0.084291866761,0.28742134818,0.170658278102,21311.0
2909,130.754010667,67.4574293333,51.7607173333,80.9154642405,79.9252598269,69.0179826215,0.188243374455,0.329671467208,0.0836932328724,14623.0
2910,154.611565333,146.704189333,131.838194667,79.8655818809,82.0231147749,85.4508093215,0.0374701424121,0.127115229017,0.0594320279677,22376.0
2911,136.691941333,143.255064,153.660130667,107.705746779,102.545274299,94.2869452726,0.0038700148423,0.00952272731873,0.00215652932092,28290.0
2912,185.755634667,173.560717333,186.252765333,86.1426869342,98.1400244213,91.3750604652,0.179156703487,0.13068431914,0.0344282841104,10748.0
2913,201.140785924,199.518938416,212.902196481,86.3098955386,84.6693602324,75.3593027289,0.204832937261,0.205826356514,0.19643414953,15709.0
2914,65.5589413333,50.5554853333,30.6081333333,59.6531089823,51.5763982074,42.7839278606,0.0452627844387,0.322531768533,0.18424299244,28867.0
2915,118.957464,57.7794186667,57.7750506667,77.4950646946,72.2344011849,69.3838352005,0.302147784214,0.41023235407,0.0652867369892,22588.0
2916,208.934029333,186.201402667,172.358874667,72.1663679554,82.7819206166,81.6157308263,0.0605374470647,0.162719609807,0.0746843410684,14043.0
2917,126.628541333,65.5397573333,73.1640986667,97.7067169294,68.4099678752,84.7002415559,1.25515162231,1.48757934334,0.15996542892,13222.0
2918,154.905984476,105.199177232,77.4208952135,86.9275411447,59.9080512127,53.3858412181,0.271979242796,0.891283430753,0.350797223203,29612.0
2919,127.565883469,114.867322493,111.577531165,84.5314056599,85.0918463507,78.7491915889,0.0833563591756,0.0289103852996,0.019989780557,27930.0
2920,86.8333229974,81.0446149871,80.3040904393,68.1396164116,55.1600200609,57.0934768383,0.140375118604,0.300083344494,0.0576268668298,29628.0
2921,142.440666667,75.3495333333,57.14176,60.3216952422,59.7466841014,42.3816960503,0.186485616135,0.339475883156,0.145422892384,15573.0
2922,103.502338667,110.175736,117.510317333,68.3011012493,67.2609074341,81.4181737629,0.152337687932,0.345500822334,0.0538615301877,24032.0
2923,99.784216,84.5296186667,85.2856186667,96.4692149579,84.6167600896,83.941092126,0.0968038191627,0.0971208628167,0.0199585260652,12705.0
2924,29.991392,71.8301733333,102.299952,54.3010962741,80.7600908302,96.0665638232,0.170247747811,0.309577581008,0.0337220883849,11258.0
2925,87.951544,75.611128,64.8524693333,97.3520664325,90.8624256329,83.8258182982,0.0218319926393,0.0724539358367,0.025150696419,22135.0
2926,108.067332378,90.2893467049,85.1847621777,88.5946508691,82.4284853049,76.8995286568,0.0877570743667,0.307172024022,0.136191820874,22817.0
2927,114.383794667,93.8566746667,90.5676533333,81.3352193681,75.3329839348,79.2004933257,0.226038433425,0.581062764901,0.148105365353,22854.0
2928,168.158874667,182.14552,150.149344,51.8149166827,52.9619957069,88.5719426476,0.0204054438851,0.10190372136,0.101192454819,14415.0
2929,63.8256454668,58.0849066306,53.5045277402,64.4547764881,62.6220422577,60.8117729821,0.00417032587093,0.0132264515771,0.00379587344461,12216.0
2930,122.454237333,129.71228,131.953437333,89.1337178351,89.6795007636,90.1312066411,0.00286905042719,0.00682220108491,0.00134734233382,16564.0
2931,202.038973333,195.003826667,193.389928,78.5449392115,83.536533892,84.4136041257,0.0401269208017,0.0568221475926,0.00313694948288,13359.0
2932,192.069186667,185.927722667,185.303210667,90.7025586108,95.6360561712,96.4805701163,0.00809968114318,0.0220766491659,0.00548362322076,28280.0
2933,139.814341333,84.4012853333,58.610088,73.4987152735,84.4884795899,62.7305567909,0.192390083281,0.362244889806,0.189841960791,25949.0
2934,154.513125333,163.447378667,160.859464,67.1660077797,64.6877129523,71.4414681934,0.291897102517,0.52847354668,0.105100423693,14128.0
2935,159.245199438,165.409553371,41.3445674157,98.3938467705,96.2425588501,49.4160608613,0.286696564998,0.686655806033,0.88903474072,16530.0
2936,172.335581461,140.451457865,116.59977809,84.9395199256,79.8817147156,83.2076733474,0.174183073992,0.427853482591,0.0905387320988,27437.0
2937,25.93684,48.1209013333,71.7776053333,62.7087731673,78.7654567701,106.683537583,0.1281076158,0.353307045305,0.0728244105024,25300.0
2938,198.952504,181.423141333,158.016645333,79.2496686857,87.3775864896,96.407704977,0.181677160682,0.313521087448,0.113451487402,11047.0
2939,84.9374780293,67.9452596538,38.6564713715,75.3122443537,60.3494730463,38.9095155568,0.0414295880675,0.513267365451,0.416972889494,28131.0
2940,91.881456,80.642872,78.830648,83.0916675525,73.6743041111,59.5819664432,0.161099587924,0.432748172198,0.20666983467,13253.0
2941,88.1797572414,93.4029682759,132.74145931,70.0275412748,77.695946941,95.5435891613,0.0950464636765,0.314934637837,0.0857685476133,21117.0
2942,122.56385695,139.152836707,155.537106613,64.1030375487,54.6757917272,42.1967894366,0.0167862988489,0.0337084381463,0.0128365589688,20372.0
2943,97.7338166895,83.5822435021,62.6710807114,75.3963898199,71.6111017989,68.8194197476,0.0179421122676,0.135382620244,0.0594576418362,27819.0
2944,44.2431306667,60.3231466667,82.1543413333,55.146431418,55.4505541442,62.3806562546,0.0923013660828,0.189943081932,0.0364549472494,25929.0
2945,173.275662375,118.609055794,96.6710128755,75.3536273117,73.2499282952,63.1617803735,0.101666782621,0.185862257788,0.0359214561598,27076.0
2946,205.344903409,185.379002841,191.3630625,76.307231105,88.5163670441,69.7551307444,0.0969083228213,0.241337373706,0.12602198109,20748.0
2947,68.8482346667,85.4030373333,111.242725333,80.6682729658,72.2270026392,74.8570052773,0.150530213745,0.438655273736,0.137854815401,11283.0
2948,62.071630643,52.4662653899,51.2841121751,69.7284615631,63.5939955148,63.2308105979,0.147522250894,0.129619768726,0.00243504478957,25530.0
2949,171.814739179,142.599687014,98.5484772475,72.4583454318,65.883489334,48.4539616797,0.333593666722,0.536682458863,0.236530367467,19131.0
2950,124.560793249,77.8150267229,66.946416315,90.5733456682,79.767872769,73.7081017229,0.26803544436,0.276717733446,0.0114529341546,22130.0
2951,154.235358491,144.072809869,91.8154716981,86.7760990867,84.6416185104,53.5002888246,0.0114122896726,0.0738404010514,0.0632989935213,13308.0
2952,224.835322667,209.960290667,184.58608,62.0938471781,72.1157566082,87.587255897,0.0860246381533,0.245353924959,0.122576696637,12127.0
2953,62.1252773333,58.4506773333,37.6522586667,58.6403995347,51.6937338234,42.6208580701,0.0625039108756,0.213870612965,0.089295831662,28518.0
2954,76.0870373333,70.083592,57.5744026667,66.6099506918,65.791043375,62.6452186436,0.0169047021954,0.0340672505226,0.00946100426467,16465.0
2955,230.234802667,210.505693333,191.432632,51.6030418843,69.9261331758,84.1239257934,0.141111070884,0.325409974459,0.143047318098,26291.0
2956,114.606205333,116.414034667,120.407050667,113.912614791,112.887062202,109.855294373,0.00114516965453,0.00187152428192,0.00026094297603,21641.0
2957,157.862491446,164.73548056,169.692121306,79.1769721986,71.1701462801,71.1835342819,0.0161211727352,0.23329873921,0.171408185513,19105.0
2958,95.4115013333,48.78672,41.096328,71.5956379117,71.2944696848,66.5636574985,0.200345534371,0.240493793553,0.0253111394072,13964.0
2959,147.231959623,132.876702557,113.653316285,82.7056688936,80.030879763,70.0309561731,0.0361189931725,0.0672820667894,0.0270753681794,26286.0
2960,134.506952247,43.5151179775,35.4001460674,71.2303536248,36.9305394404,24.7173858655,0.738339048868,0.931469902026,0.18738627102,27073.0
2961,68.6908746667,76.9005813333,86.171232,65.7662401657,64.1783867559,67.0341820238,0.119763463616,0.369517653939,0.107769085971,18360.0
2962,181.580314667,118.335456,94.7610906667,73.0941737228,90.2358673252,89.1104707484,0.260461995746,0.408830048599,0.148947944083,29570.0
2963,50.3321466667,52.3193786667,67.819168,69.590129654,75.6149357729,76.7175340831,0.00803253520213,0.0268681841855,0.019247070922,19312.0
2964,37.043984,27.964816,20.2219253333,71.884029613,61.7702679673,53.3405819473,0.0415731771922,0.158415429905,0.0548265812959,11942.0
2965,61.7829803371,42.744511236,35.5281432584,59.6263459386,43.9134260738,31.7456637768,0.093121391847,0.152747906742,0.083171820275,25054.0
2966,122.887122667,96.6834266667,89.586608,77.6656441767,70.4124191129,66.17852512,0.0249967015197,0.0616289166737,0.013941451849,10235.0
2967,205.466389333,208.486610667,213.223010667,78.5861341522,75.2637605363,75.7815042138,0.0978844586067,0.199855180065,0.0254170181242,10373.0
2968,122.268495238,103.626892517,97.9786585034,69.0919279383,68.9718087262,67.6679698065,0.115187561689,0.221468697789,0.0565003835049,26443.0
2969,62.1732464986,49.039372549,40.1279383754,79.5597109918,68.3813628552,58.5866820877,0.0206945483689,0.0533633524068,0.0110530156014,21798.0
2970,168.846413333,169.67356,162.101,69.855462801,71.3699098098,77.2081803891,0.0211373769777,0.0712714847743,0.0190926369727,15564.0
2971,61.9520864865,58.3429648649,33.8882567568,57.8194337616,35.2067791302,31.3926826977,0.155378929194,0.348364773222,0.119648814473,15791.0
2972,132.630936,134.35132,119.691154667,77.1335615481,80.9113004773,84.0563020118,0.120024748909,0.261402362704,0.0485137088243,11653.0
2973,217.591861333,217.57892,217.810378667,46.3806247927,46.3961919231,46.2940623524,9.09424340478e-06,0.000148242519062,0.000138273948875,25904.0
2974,201.513637333,170.170221333,142.728224,70.1155665504,82.8657083441,85.9512217276,0.12790678095,0.324574777858,0.142513598567,26031.0
2975,62.110096,70.0042426667,72.6761066667,86.5228590463,88.7032389675,92.301270427,0.0274426600326,0.0714260060124,0.0169466112971,13006.0
2976,196.618776,159.749485333,31.776432,86.7801336036,83.6046153256,40.5200529288,0.0597205970339,0.860690790653,0.83831850666,27998.0
2977,117.562072633,102.539766537,91.9916212711,104.461723206,102.024450738,96.0591313369,0.0622450980623,0.271457168877,0.118658439522,27203.0
2978,138.481376,79.663304,59.4356666667,98.6890189627,80.7389520108,72.5056794825,0.154502764779,0.304882593262,0.0560637902321,19845.0
2979,83.0335977809,74.41310957,85.9551567268,79.3577610492,64.364287081,62.5517818016,0.119364343689,0.365686858785,0.0981767394831,18317.0
2980,131.510048,113.707133333,102.293669333,71.1541469607,76.2173588787,81.1965727909,0.212482505569,0.267638563636,0.05957901931,11353.0
2981,119.307677333,16.0673306667,22.2704053333,71.3305429018,49.8740415305,48.8217504086,0.583160413795,0.522570533165,0.0111129337259,17168.0
2982,93.8395241058,93.8395241058,93.8395241058,59.5449917213,59.5449917213,59.5449917213,6.25055562864e-14,6.25055562864e-14,6.25055562864e-14,26335.0
2983,138.276298592,117.42675493,125.439219718,87.5850167741,85.7621667381,79.8295922495,0.132430382757,0.228360143583,0.0438257845755,11765.0
2984,115.885367232,87.2378587571,50.9161299435,100.954467476,81.9779570382,47.9914004155,0.110871359954,0.360134695608,0.262292752788,29004.0
2985,105.460493333,93.3985066667,82.2055413333,71.7996417579,68.5370254225,62.1419241261,0.00496257149226,0.0106641344821,0.00205882209381,19898.0
2986,116.41924,68.2746666667,44.47456,70.9881119472,62.8416491473,56.9061434364,0.0994781791749,0.27043220575,0.0670609944144,13942.0
2987,67.6808293333,49.3526506667,28.904632,69.588323959,53.0881937927,39.9653051652,0.30410735643,0.519745634276,0.207691484627,15762.0
2988,60.5486293333,52.5202746667,46.2514373333,69.9181892442,64.4038640218,57.3440948945,0.104002007518,0.2824350126,0.178022278774,13192.0
2989,54.2302064156,181.498948396,59.5290934449,47.3947043836,46.0758635418,53.0383463699,0.991948669016,0.0633880381334,0.706402695676,23021.0
2990,135.252742616,107.921192686,96.2131589311,86.270288257,76.4905582204,75.4362599439,0.0958325362985,0.22253003859,0.0463164656212,15773.0
2991,45.5447836735,41.0645687075,37.0044598639,79.1716792962,73.7069938226,67.7837844211,0.0111113098897,0.0687624970249,0.0273662021342,28371.0
2992,129.618838292,124.124447607,113.002111255,77.9656255008,69.8265130368,52.7908443069,0.078045943372,0.637826891526,0.40922119904,28293.0
2993,167.171357333,113.511576,47.6208506667,104.583459594,94.3585556728,52.5072131469,0.165918455273,0.433890777644,0.348653729095,19092.0
2994,154.430745042,92.4015354108,75.2925949008,76.1483504947,84.1752692845,78.0903154584,0.153998746535,0.214591383801,0.0458957952494,14324.0
2995,163.882882667,157.463613333,156.874088,90.1944090407,93.8566635887,94.2775493927,0.0934133662603,0.126776255667,0.0114546116195,13596.0
2996,95.2515573333,82.736624,47.9798213333,83.9298784715,69.5336936534,45.0798040903,0.0895154997524,0.588339140683,0.463485858121,22606.0
2997,87.3123448276,52.2493241379,47.8966868966,89.7408003278,72.8852327522,68.5549653288,0.150317432119,0.189933852685,0.0263047210318,11392.0
2998,134.083423684,138.762013158,139.024939474,102.182433015,102.738742201,103.60280311,0.0382627986353,0.0653455272058,0.00469401623271,24748.0
2999,130.052392,125.142976,108.230008,106.773988988,88.9698289564,71.8816772967,0.0638347002875,0.311841960267,0.13154126148,16873.0
3000,168.988453333,91.9706906667,26.1985093333,68.1785685584,80.8677608752,24.0781530724,0.346458079845,0.541813592678,0.427093343799,16765.0
3001,128.720416,108.544277333,113.973773333,85.256262758,82.1585875701,75.689812279,0.0444663917256,0.0987660377505,0.052573786979,25237.0
3002,77.3580612813,64.3191281337,90.7607158774,56.8683467962,50.7905081126,63.0104927323,0.219109206758,0.314251364166,0.0358698172705,26702.0
3003,200.181933333,193.544074667,184.368072,68.5715643805,72.8266437972,81.1763570691,0.104091472111,0.239839600775,0.18314545403,16864.0
3004,66.7821946667,67.5601973333,69.229824,79.8566319235,79.2214843437,78.915594823,0.00223874681746,0.01798688238,0.00804897110322,19614.0
3005,49.2551093333,49.230008,44.1996213333,70.2032563482,66.1069207092,58.885557635,0.0655494179237,0.0868617004163,0.0270809059299,27636.0
3006,170.136168,155.639176,142.296330667,60.1932218079,50.084420419,66.9935929783,0.333630971207,0.93916609607,0.271174813249,12475.0
3007,94.494232,77.1028026667,88.6247733333,88.6361806266,82.6381672571,78.7079904094,0.0422815049511,0.1277800748,0.0962774751189,29498.0
3008,167.023397333,137.810576,83.5318293333,67.7326260077,85.4796790893,87.4191306002,0.0946693133294,0.231451647022,0.106498204641,20848.0
3009,168.81668,152.318437333,141.212570667,78.9933006892,83.8962932216,91.2609408256,0.129659690672,0.216884267688,0.0275941461063,15875.0
3010,197.361898667,199.523941333,202.227346667,84.5904126011,83.70178179,82.4486705866,0.0028451448695,0.0143565836002,0.00504117094279,18094.0
3011,96.7454145658,93.2483305322,78.3421372549,91.1028242988,90.1781766395,83.0200633395,0.010980818813,0.137475014829,0.0997139126142,15201.0
3012,120.524944,115.06748,105.702466667,85.2170212211,81.9510885902,80.447991178,0.0610654120004,0.311938777517,0.220391279394,12607.0
3013,178.511229333,119.736765333,115.991626667,86.4249766478,76.6926494577,45.6860270895,0.328897906451,0.820030356752,1.23571338235,16314.0
3014,85.8394285714,70.4125120226,65.8578302687,74.4687353333,72.116601193,72.5001546499,0.0464065630513,0.0791482305108,0.00968312445396,21536.0
3015,85.60875,95.7820605263,83.8607973684,49.6368256202,51.1191462202,44.4764936614,0.00797428130477,0.0230542341337,0.0154854538251,26371.0
3016,86.764241335,66.3288934531,47.7845365854,80.7250220692,73.9919719379,59.5128433008,0.0933623454576,0.168941363702,0.0397487061085,29891.0
3017,182.640277228,151.202195191,149.162319661,92.2642900073,109.330940607,109.738253509,0.179695305443,0.192980798988,0.00331188282356,26796.0
3018,86.964792,45.201472,40.760536,80.35062514,70.5770860717,68.8556462826,0.139967791704,0.233119610242,0.017599640064,27673.0
3019,79.1029706667,113.116472,65.6091493333,74.714047691,81.7849220635,73.9634866387,0.177880820703,0.246937132166,0.313066362981,19585.0
3020,134.108578667,111.882925333,86.7166293333,76.8157060329,73.7660887774,54.852744979,0.128112062536,0.331110750978,0.177299270996,28432.0
3021,30.3173546667,36.1749066667,43.1061226667,63.1877631667,70.7792951622,78.993222878,0.151603758272,0.213164419433,0.0169941965925,21874.0
3022,71.698192,103.930496,110.058808,84.8328783428,82.3530309897,82.046355257,0.118301095411,0.27242412808,0.0741165755337,11795.0
3023,221.102687747,206.083949934,199.672513834,39.5920817684,57.3019820777,64.1496764398,0.0316637217072,0.0374434628979,0.00783447169418,13808.0
3024,130.713650704,131.547811268,122.018642254,72.280947589,68.1856804698,67.6345308636,0.0359589348829,0.102964999987,0.0326743753827,25493.0
3025,172.312112792,145.892379642,69.9247097662,98.077974073,82.2258422798,45.0834094616,0.0283104481731,0.392864037792,0.267862570999,29449.0
3026,138.272629333,123.175842667,103.628781333,34.7446300299,30.6069938743,27.3302615557,0.00341505148941,0.0190820200375,0.0138660954182,18953.0
3027,56.4204065657,62.5308434343,31.6566843434,53.530238818,53.8699569408,33.5209642004,0.0656920927577,0.259053178797,0.290360377976,28425.0
3028,89.7047070707,80.2118585859,75.1616709957,108.249063207,101.156440823,100.68721817,0.0436837088767,0.115289428817,0.0189571824794,28900.0
3029,185.800029333,160.467773333,160.214165333,59.5599424535,83.7333269301,87.9092895805,0.181486832881,0.292007958246,0.0505013537121,12129.0
3030,215.163936,187.932933333,170.812738667,67.5231995267,93.1214301333,100.664861012,0.136869311095,0.184290102612,0.0564128465422,24105.0
