,budget,director,genres,id,keywords,overview,popularity,poster_path,releaseyear,revenue,runtime,title
0,2500000.0,Floyd Mutrux,"[{u'id': 35, u'name': u'Comedy'}]",21879,['teen movie'],"Led by their comedic and pranking leader, Newbomb Turk, the Hollywood Knights car gang raise hell throughout Beverly Hills on Halloween Night, 1965. Everything from drag racing to Vietnam to high school love.",0.178502,/kZoeRbYSKYhFj5s15QCbHbydYTt.jpg,1980,10000000.0,91.0,The Hollywood Knights
1,0.0,Rudolph Maté,"[{u'id': 18, u'name': u'Drama'}, {u'id': 80, u'name': u'Crime'}]",27399,"['gangster', 'macao']","Forbidden bears traces of several earlier film noirs, with Tony Curtis filling the shoes vacated by the likes of Alan Ladd, Dick Powell and Robert Mitchum. Curtis acquits himself very nicely as a small-time hood sent to Macao by gangster Lyle Bettger to locate Joanne Dru, the widow of another gangster.",0.094302,/rNAqcCtBQO2UmvWx9DkRQGTwM8J.jpg,1953,0.0,85.0,Forbidden
2,10000000.0,Dan Harris,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",25350,"['suicide', 'suicide mission']","Matt Travis is good-looking, popular, and his school's best competitive swimmer, so everyone is shocked when he inexplicably commits suicide. As the following year unfolds, each member of his family struggles to recover from the tragedy with mixed results.",0.231905,/sR651HaKsdn0lg9LOs1BQGKSY4e.jpg,2004,0.0,111.0,Imaginary Heroes
3,22000000.0,David R. Ellis,"[{u'id': 27, u'name': u'Horror'}, {u'id': 878, u'name': u'Science Fiction'}]",19116,['suspense'],"The teenager Madison McBride is traumatized by the loss of her deranged father when she was nine years old and the suicide of her beloved brother Brandon one year ago. She decides to join the Richard Miller University, where Brandon committed suicide, to overcome her demons. While walking to her dorm, she meets the weird janitor Wilbur Mackey that tells her that the place is haunted. Madison befri",0.165075,/jAD5ltU8KNcmfurmNsaMox7n5Ab.jpg,2008,0.0,93.0,Asylum
4,0.0,Alfred L. Werker,"[{u'id': 80, u'name': u'Crime'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",17481,"['jewel', 'tower of london', 'chinchilla foot', 'playing flute']","Professor Moriarity has a scheme for stealing the crown jewels from the Tower of London. To get Holmes involved, he persuades a gaucho flute player to murder a girl.",0.586695,/6CMJC5FlagO9HM4YT5W3df9k5Nh.jpg,1939,0.0,85.0,The Adventures of Sherlock Holmes
5,0.0,Sidney J. Furie,"[{u'id': 18, u'name': u'Drama'}, {u'id': 28, u'name': u'Action'}]",14149,,"Four high school football stars enlist in the Marines and head off to fight in the war in Iraq. When one of them is killed and another wounded, they return home only to find is extremely difficult to pick up the threads of their old lives. The memories of events in Iraq combined with the lack of public support pushes many of these men to the breaking point.",0.034614,/ggINMOcBPxoHZOehtPP3iRnxZRd.jpg,2008,0.0,118.0,The Four Horsemen
6,0.0,Albert Pyun,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}]",13945,"['prince', 'princess', 'sword fight', 'king', 'barbarian', 'sword and sorcery']",A mercenary with a three-bladed sword rediscovers his royal heritage when he is recruited to help a princess foil a brutal tyrant and a powerful sorcerer's plans to conquer the land.,0.263891,/m0rAw4P71AyAGaMxCiaBdnz8hRA.jpg,1982,0.0,100.0,The Sword and the Sorcerer
7,0.0,Howard Hall,"[{u'id': 99, u'name': u'Documentary'}]",17700,"['octopus', 'sea turtle', 'imax', 'shrimp', 'manta ray', 'underwater photography', '3d', 'tiger shark', 'barracuda', 'short']","Sea life in a whole new way. Deep Sea 3D, an underwater adventure from the filmmakers behind the successful IMAX® 3D film Into the Deep, transports audiences deep below the ocean surface. Through the magic of IMAX®; and IMAX 3D, moviegoers will swim with some of the planets most unique, dangerous and colorful creatures, and understand this inspiring underworld.",0.35755,/2UglT7JjN6o7dYni4G16NYOFRJO.jpg,2006,0.0,41.0,Deep Sea 3D
8,0.0,Mark Hicks,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}]",16287,,No overview found.,0.00058,/ezYuqtbdYNZEn4J1admwa6b9Gni.jpg,2009,0.0,88.0,Afro Ninja
9,5000.0,Josh Bernhard,"[{u'id': 18, u'name': u'Drama'}]",27806,"['date', 'blind date', 'woman between two men', 'piracy', 'bearfact']","Nick (Mike Pantozzi) gets his girls the same way he gets his music: online. On a first date, Eva (Jessi Kneeland) invites him to an exclusive filesharing community called ‘The Lionshare’. From there, Nick’s own creative frustration fuels his consumption of pirated music and other media while he produces nothing of his own. Eventually, he finds inspiration in the unlikeliest of places.",0.001179,/8G9pbb7pAC22OOXcPJETc2s6WJb.jpg,2009,0.0,66.0,The Lionshare
10,100000.0,Roger Corman,"[{u'id': 27, u'name': u'Horror'}, {u'id': 878, u'name': u'Science Fiction'}]",27623,"['alien', 'b movie']","An alien agent from the distant planet Davana is sent to earth via a high-tech matter transporter. There he terrorizes Southern California in an attempt to acquire blood for his dying race, the result of a devastating nuclear war.",0.083809,/hHLkQjnKica7EHxW3mGozkBW296.jpg,1957,0.0,67.0,Not of This Earth
11,500000.0,Just Jaeckin,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",24402,"['female nudity', 'sex', 'nudity', 'bangkok', 'pubic hair', 'sexual fantasy', 'promiscuity', 'sexual arousal', 'cheating wife', 'explicit sex', 'sylvia kristel', 'simulated sex', 'erotic movie', 'sex on a plane']","Emmanuelle, a svelte, naive young woman, is en route to Bangkok where she'll join her new husband. He works for the French Embassy and has a lovely home, several dedicated servants, and an expensive car at his disposal. Once Emmanuelle arrives, her husband and a few friends introduce her to a realm of sexual ecstasy she'd never imagined.",1.554986,/d1MhpAVQkC2V6HOum69pBzSwvQu.jpg,1974,0.0,89.0,Emmanuelle
12,0.0,Penelope Spheeris,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10402, u'name': u'Music'}]",28054,"['independent film', 'punk rock', 'woman director']","When household tensions and a sense of worthlessness overcome Evan, he finds escape when he clings with the orphans of a throw-away society. The runaways hold on to each other like a family until a tragedy tears them apart.",0.119411,/7Lju6oLzkt003JOaxc1It0jUPja.jpg,1984,0.0,94.0,Suburbia
13,0.0,,"[{u'id': 10402, u'name': u'Music'}]",17114,,"By 1988, Rush had reached the pinnacle of their success. Internationally acclaimed as one of the world's greatest live acts, Rush remained an enigma. With little airplay or MTV coverage, yet arenas of fans, Rush capture 3 nights of their Hold Your Fire tour at the NEC, UK during April 1988. This third attempt to capture their live atmosphere still doesn't quite hit the mark.",0.002114,/9eQ59o1bicUdJpHraJhuZZmSsuF.jpg,1989,0.0,90.0,Rush: A Show of Hands
14,80000000.0,Rob Cohen,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 53, u'name': u'Thriller'}]",11228,"['taxi', 'new jersey', 'helicopter', 'river', 'hero', 'taxi driver', 'race against time', 'guard', 'survival', 'disaster', 'new york city', 'explosion', 'power outage', 'dog', 'trapped', 'flood', 'tunnel', 'christmas', 'trapped underground', 'action hero']",A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,0.96972,/cPl88Kh44fo005rYrdIxm62GQCb.jpg,1996,159212469.0,115.0,Daylight
15,0.0,Mario Monicelli,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}]",23832,"['italy', 'knight', 'bear', 'cult favorite', 'contagion spread', 'pirate']","A group of rogues steal a scroll granting its bearer the property of the land of Aurocastro in Apulia (south of Italy). They elect a shaggy knight, Brancaleone from Norcia, as their leader, and decide to get possession of this supposedly wealthy land. Many adventures will occurr during the journey.",0.053076,/qe3UJj6MuTNmJh65hd9NPis8ViT.jpg,1966,1314230.0,120.0,For Love and Gold
16,0.0,Neal Brennan,"[{u'id': 35, u'name': u'Comedy'}]",23134,['musical'],"Do you prefer to wax on or wax off? Preacher won't let you dance? Well then, put Baby in the corner and come on down, 'cause VH1 is bringing back more of the'80s you love in this feature-length film, Totally Awesome. The Gundersons have just moved across the country and the kids - Charlie, Lori, and Max - are trying their best to acclimate themselves into a new school and all kinds of dilemmas therein: the need to dance, the pitfalls of young love, the quest for popularity, scientific genius and of course the quirky but loveable Japanese gardener. Totally Awesome takes all your favorite '80s-flick mainstays and weaves them into the biggest and baddest plotline ever conceived. Tot say it is radical would be an understatement.",0.090054,/9MMfOeSE5dJqXD6vBZVZk9kV6Uy.jpg,2006,0.0,94.0,Totally Awesome
17,0.0,Susan Froemke,"[{u'id': 10402, u'name': u'Music'}]",25019,['woman director'],"The Beatles First US Visit uniquely chronicles the inside story of the two remarkable weeks when Beatlemania first ignited America. The pioneering Maysles Brothers who filmed at the shoulders of John, Paul, George and Ringo, innovated an intimate documentary style of film-making which set the benchmark for rock and roll cinematography that remains to this day.",1e-06,/cW1tjKEqy9Nf0NKHaV2WFpsaf31.jpg,1991,0.0,132.0,The Beatles: The First U.S. Visit
18,0.0,Elsa Kvamme,"[{u'id': 18, u'name': u'Drama'}]",14329,"['foster parents', 'woman director']","Fia er flink til å klatre og stjele og å passe på moren sin. Men en dag sprekker det. Politiet kommer og barnevernet bestemmer at Nanna og Siggen skal være fosterforeldre for Fia, og at hun må gå på skolen. Heldigvis har hun en venn i naboen Bustric, som er klovn og tryllekunstner, og som hun håper kan hjelpe henne med å trylle verden som hun vil ha den.",0.004507,/kIYV8sPp1pr1eqEpuD6seVy3Zov.jpg,2003,0.0,103.0,Fia og klovnene
19,0.0,Brian Gilbert,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",10943,"['amnesia', 'excavation', 'vision', 'church', 'archaeologist']","Cassie Grant (Christina Ricci) is a young girl from the United States who is wandering through England on foot. On her way to Ashby Wake Cassie is hit by a car. The driver of the car, Mrs Marion Kirkman (Kerry Fox), immediately calls an ambulance. During an examination at the local hospital the doctor comes to the conclusion that Cassie only has some scratches and not even a concussion, but Cassie has lost her memory due to the accident. She only knows her name and mother country, but she does not know which town she comes from, who her family is and why she is in England.",0.406823,/7yOGPXp3afx1P9JjH9LHUEPYYrK.jpg,2003,0.0,92.0,The Gathering
20,0.0,Terry M. West,"[{u'id': 27, u'name': u'Horror'}]",27272,,Six parapsychologists investigate a reputed haunted mansion and are set upon by three flesh-eating succubus ladies under the control of the sinister warlock owner bent on finding a mysterious amulet to give himself more power.,0.010098,/6ywG4fARY0yISLks9QmcWfTp1DZ.jpg,2003,0.0,89.0,Flesh for the Beast
21,0.0,Ernie Barbarash,"[{u'id': 27, u'name': u'Horror'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",17158,"['ghost', 'asian horror']","Jason and his wife, Sarah, leave their adopted home of Shanghai and travel to Vancouver, British Columbia, for his uncle's funeral, staying with his Aunt Mei. Already disoriented, Jason and Sarah are unnerved when their son, Sam, begins seeing ghosts and violent deaths. After Sam is hospitalized, Sarah consults with a pharmacist who's well-informed about Chinese mythology and who tells her that supernatural forces threaten her son.",0.145027,/hWd3t4WAaWcMuHLbxMgjJ6jMERO.jpg,2007,0.0,89.0,They Wait
22,0.0,Pietro Germi,"[{u'id': 35, u'name': u'Comedy'}]",17974,,"A citizen of the Veneto in her sixties. Three stories of ""love in the country"".",0.369509,/a9JRp21rZpPvMaCisr4SFROpI6X.jpg,1965,0.0,115.0,"The Birds, the Bees and the Italians"
23,0.0,Jon Dunham,"[{u'id': 99, u'name': u'Documentary'}]",27907,,"Four years in the making, Spirit of the Marathon is the collaborative effort of three-time Academy Award winner Mark Jonathan Harris, Telly Award winner and director/marathoner Jon Dunham and producer/marathoner Gwendolen Twist. It is the first film to capture the story, drama and ultimate essence of the legendary 26.2 mile running event. Filmed globally in North America, Europe, Africa and A",0.000999,/IAdC0SGmXhbRUGivNFi6fNIGhq.jpg,2008,0.0,104.0,Spirit of the Marathon
24,3500000.0,Amanda Gusack,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",20055,"['revelation', 'murder', 'kidnapping', 'theft', 'trust', 'criminal', 'warehouse', 'psycho', 'flashback']",Kidnappers force a young mother (Melissa George) to recover money stolen by her shady husband (Christian Campbell).,0.145514,/ngy2MsjFtfMElZc3q1k9eUOaQKe.jpg,2008,0.0,98.0,The Betrayed
25,0.0,Albert Dupontel,"[{u'id': 35, u'name': u'Comedy'}]",13728,"['suicide', 'sex-shop', 'police', 'violence']","Once upon a time, somewhere... a homeless guy finds a policeman's uniform...",0.169935,/wuOQwA19pkYD5tEE0cvbSAuaXOb.jpg,2006,0.0,78.0,Locked Out
26,0.0,John Derek,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}]",26325,"['tarzan', 'erotic thriller']","The Tarzan story from Jane's point of view. Jane Parker visits her father in Africa where she joins him on an expedition. A couple of brief encounters with Tarzan establish a (sexual) bond between her and Tarzan. When the expedition is captured by savages, Tarzan comes to the rescue",0.541596,/rjJje4aefMCHSn9xgldWZ2aOehT.jpg,1981,36565280.0,107.0,"Tarzan, the Ape Man"
27,0.0,Peter Markle,"[{u'id': 10770, u'name': u'TV Movie'}, {u'id': 18, u'name': u'Drama'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",17241,,"Based on Jodi Picoult's best-selling novel, ""The Tenth Circle"" tells the powerful story that probes the unbreakable bond between parent and child.",0.044561,/3iBe4ZpItCJRcINq56g99e0udv1.jpg,2008,0.0,120.0,The Tenth Circle
28,0.0,Harry Bromley Davenport,"[{u'id': 18, u'name': u'Drama'}]",21863,['independent film'],"Nastalia is too young to have experienced many things in life, but as an abused child she has already experienced the darkest side of it. Now a young teen she takes it upon herself to change her life for the better, but the torment that is so interlaced with her childhood will haunt her every step forward.",0.000937,/pSFEURiJREpmapaPopZs8pxk7nm.jpg,2009,0.0,87.0,Smile Pretty
29,4600000.0,Tom Kalin,"[{u'id': 18, u'name': u'Drama'}]",10822,"['mother', 'sex', 'adultery', 'nudity', 'scandal', 'son', 'love', 'murder', 'true', 'teen', 'homosexual', 'incest', 'socialite']","This examination of a famous scandal from the 1970s explores the relationship between Barbara Baekeland (Julianne Moore) and her only son, Antony (Eddie Redmayne). Barbara, a lonely social climber unhappily married to the wealthy but remote plastics heir Brooks Baekeland (Stephen Dillane), dotes on Antony, who is homosexual. As Barbara tries to ""cure"" Antony of his sexuality -- sometimes by seducing him herself -- the groundwork is laid for a murderous tragedy.",0.479145,/zVM3178x9AIsMjHVtu34CKfa8JI.jpg,2007,0.0,97.0,Savage Grace
30,13000.0,Barry Jenkins,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",24885,,"Waking from a one-night stand that neither remembers, Micah (Wyatt Cenac) and Joanne (Tracey Heggins) find themselves wandering the streets of San Francisco, sharing coffee and conversation and searching for a deeper connection. Barry Jenkins (nominated for a Best First Feature Independent Spirit Award) directs this poetic tale of love and sex that blends the elements of old-fashioned romance with the sensibilities of modern-day relationships.",0.057348,/7Ua3n26CC4BVkyPLcmSI99hOFSQ.jpg,2008,0.0,88.0,Medicine for Melancholy
31,0.0,Avi Nesher,"[{u'id': 27, u'name': u'Horror'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",18773,"['shower', 'nudity', 'nightmare', 'seduction', 'stalker', 'murder', 'suspense']","A woman moves from NYC to LA after a murder, in which she is implicated. She is followed by what is apparently her evil alter- ego. She moves into a room for rent by a writer, and he begins having an affair with her, but after some strange things happen, he's not so sure if the affair is with her or her doppelganger.",0.270266,/2HNJVcsFxLTELPMspc5cHnaOwan.jpg,1993,0.0,104.0,Doppelganger
32,0.0,Carl Reiner,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 10749, u'name': u'Romance'}]",10631,"['change', 'guru']","Just before stubborn millionaire Edwina Cutwater dies, she asks her uptight lawyer, Roger Cobb to amend her will so that her soul will pass to the young, vibrant Terry Hoskins – but the spiritual transference goes awry. Edwina enters Roger's body instead, forcing him to battle Edwina for control of his own being.",0.770994,/k6z49N7FL8jlY0IG14wMmlOZFxa.jpg,1984,0.0,93.0,All of Me
33,0.0,Kenji Kodama,"[{u'id': 16, u'name': u'Animation'}, {u'id': 80, u'name': u'Crime'}, {u'id': 53, u'name': u'Thriller'}]",20677,"['amnesia', 'murder', 'mystery']","Police officers around Tokyo are being murdered by an unknown assailant. When Ran witnesses an attempt on the life of one of her friends in the police, she loses her memory. Now, Conan and Inspector Megure must find the murderer while Ran attempts to regain her lost memories.",0.083068,/dvyLDEWQZZKPb3NR0eP0saz8jR1.jpg,2000,0.0,100.0,Detective Conan: Captured in Her Eyes
34,0.0,Kenji Kodama,"[{u'id': 16, u'name': u'Animation'}, {u'id': 53, u'name': u'Thriller'}]",28808,"['treasure', 'new love', 'fugitive']",,0.129954,/b5U42ejS3Jojsx12mC4VoVT3rMD.jpg,1999,0.0,100.0,Detective Conan: The Last Wizard of the Century
35,0.0,,"[{u'id': 99, u'name': u'Documentary'}, {u'id': 10752, u'name': u'War'}]",18064,"['japan', 'world war ii']","Using never-before-seen footage, Japan's War In Colour tells a previously untold story. It recounts the history of the Second World War from a Japanese perspective, combining original colour film with letters and diaries written by Japanese people. It tells the story of a nation at war from the diverse perspectives of those who lived through it: the leaders and the ordinary people, the oppressors and the victims, the guilty and the innocent.  Until recently, it was believed that no colour film of Japan existed prior to 1945. But specialist research has now unearthed a remarkable colour record from as early as the 1930s.  For eight years the Japanese fought what they believed was a Holy War that became a fight to the death. Japan's War In Colour shows how militarism took hold of the Japanese people; describes why Japan felt compelled to attack the West; explains what drove the Japanese to resist the Allies for so long; and, finally, reveals how they dealt with the shame of defeat.",0.158721,/lhQKhomgT2Pjuay2AmcK1OIzMzF.jpg,2003,0.0,151.0,Japan's War In Colour
36,0.0,Archie Mayo,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 10749, u'name': u'Romance'}]",22688,"['angel', 'judge', 'hell', 'love', 'gangster', 'devil']","Gangster Eddie Kagel is killed by a trusted lieutenant and finds himself in Harry Redmond Jr's special effects Hell, where Nick/The Devil sees that he is an-exact double for a judge of whom Nick doesn't approve. Eddie is agreeable to having his soul transferred to the judge's body, as it will give him a chance to avenge himself on his killer. But every action taken by Eddie (as the judge) results in good rather than evil and, to Nick's dismay, the reputation and influence of the judge is enhanced, rather than impaired by Eddie. And Eddie also falls in love with the judge's fiancée, Barbara. Even Eddie's planned revenge fails and Nick is forced to concede defeat. He returns to Hell, taking Eddie with him, after Eddie has extracted his promise that Nick will not molest the judge or Barbara in the future.",0.089425,/5GvCXu1nYiqhVoXYvAjH5aE8DEW.jpg,1946,0.0,100.0,Angel on My Shoulder
37,0.0,Frank McDonald,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}]",23281,['spooky house'],"An insurance salesman, Albert Tuttle, is hired as a body guard for a millionaire.",0.013885,/ar1o379ttQI2vNTuacx1l3J4oIC.jpg,1944,0.0,75.0,One Body Too Many
38,0.0,Andrew R. Jones,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 28, u'name': u'Action'}, {u'id': 16, u'name': u'Animation'}]",24357,,"Immediately before the events of The Matrix Reloaded, the crew of the hovercraft Osiris discovers a quarter of a million sentinels drilling through the surface of the earth towards the last human city of Zion. But can the Osiris survive long enough to warn Zion?",0.179989,/bArlgzqN6z2g55ySuihN1GzWyDr.jpg,2003,0.0,9.0,Final Flight of the Osiris
39,32000000.0,Edward Zwick,"[{u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}, {u'id': 10752, u'name': u'War'}]",13813,"['brother brother relationship', 'fight', 'world war ii', 'brother', 'survivor', 'forest', 'jewish', 'camp', 'partisan']","Based on a true story, during World War II, four Jewish brothers escape their Nazi-occupied homeland of West Belarus in Poland and join the Soviet partisans to combat the Nazis. The brothers begin the rescue of roughly 1,200 Jews still trapped in the ghettos of Poland.",1.429046,/ArY2fs0nK6DbrCKrxaMeCTVRZ0i.jpg,2008,51155219.0,137.0,Defiance
40,0.0,Rob Nilsson,"[{u'id': 18, u'name': u'Drama'}]",25496,,"In one final attempt to achieve victory, an aging professional runner is training vigorously for a very tough marathon race.",5e-06,/nywze2VN6Pu4EALOjoHgGmYgSiV.jpg,1986,436901.0,95.0,On the Edge
41,0.0,Greg Beeman,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 14, u'name': u'Fantasy'}]",28601,"['nurse', 'father son relationship', 'sequel', 'problem child', 'doctor', 'dentist']","Chapter 3 of the Problem Child trilogy features pre-teened Junior in love with a classmate that won't even notice him, but does notice three other boys who are rivals to Junior. This means war!",0.519012,/tlEKIdtTlsBvpFBSgO7azPgQ9vz.jpg,1995,0.0,87.0,Problem Child 3
42,0.0,Sooraj R. Barjatya,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10769, u'name': u'Foreign'}, {u'id': 10749, u'name': u'Romance'}]",27624,"[""love of one's life"", 'musical']","Karan (Alok Nath) lives in a small house with his only daughter, Suman (Bhagyashree). He decides to travel overseas in Dubai, in the Persian Gulf, so that he can accumulate enough wealth to get his daughter married. He decides to leave his daughter with his friend, Kishen Kumar choudhury (Rajiv Verma), wife Mrs. Kaushalya (Reema Lagoo), and son Prem (Salman Khan). Prem is supposed to marry Seema (Pervin Dastur), who is the only daughter of Kishen's business partner, Ranjeet (Ajit Vachani). But Prem falls in love with Suman. He woos her until she also falls in love with him. Kaushalya approves of Suman, but Kishan does not, and asks her to get out of his house and life, as he feels that she has taken advantage of his hospitality. Karan returns and is enraged at Kishan's behaviour. Prem is unhappy with his dad's decision, and he decides to leave home and be near Suman.",0.145062,/7q69jtHrHqfRV2jXiVtjXkVDwRG.jpg,1989,0.0,192.0,Maine Pyar Kiya
43,3200000.0,Donald G. Jackson,[],29660,,No overview found.,0.000321,/bomdm9bThjRFN00I7fkX5AUd0lg.jpg,1997,0.0,90.0,Guns of El Chupacabra
44,0.0,,[],17558,['sporting event'],"UFC 49: Unfinished Business was a mixed martial arts event held by the Ultimate Fighting Championship at the MGM Grand Arena in Las Vegas, Nevada. It featured the anticipated rubber match between Light Heavyweight Champion Vitor Belfort and Randy Couture, following a disappointing doctor's stoppage in their last encounter at UFC 46.",0.000292,/ms3Km19vEyYxFpRYGb7My6tkReH.jpg,2004,0.0,0.0,UFC 49: Unfinished Business
45,0.0,Tom Poole,"[{u'id': 35, u'name': u'Comedy'}]",25484,,"Michael McIntyre, the comedy sensation of 2009, is back. Michael McIntyre’s meteoric rise to fame took the comedy world by storm last year. He sold out over 100 tour dates around the UK and his first DVD release Michael McIntyre Live &amp; Laughing became the fastest selling debut stand up DVD of all time. Michael sets off on his biggest tour to date taking his new show to arenas around the UK.",0.054869,/uPox9iBDe8eROsO39JTXVCVgUa6.jpg,2009,0.0,83.0,Michael McIntyre: Hello Wembley
46,10000000.0,Ivan Reitman,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}]",10890,"['date', 'ex-girlfriend', 'u.s. army', 'military spoof']","John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.",0.585449,/3qYaYMHdzDfNN8nJ6SKnMbP5rDN.jpg,1981,85300000.0,106.0,Stripes
47,0.0,Volker Schlöndorff,"[{u'id': 18, u'name': u'Drama'}]",12615,"['father son relationship', 'profession', 'failure', 'extramarital affair', 'family conflict']","Salesman Willy Loman is in a crisis. He's about to lose his job, he can't pay his bills, and his sons Biff and Happy don't respect him and can't seem to live up to their potential. He wonders what went wrong and how he can make things up to his family.",0.319968,/yfEMKlSHSIcoAx9jNEJoMBLRCzb.jpg,1985,0.0,130.0,Death of a Salesman
48,0.0,Patrick Read Johnson,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10751, u'name': u'Family'}, {u'id': 10749, u'name': u'Romance'}]",25969,"['overweight child', 'overweight man', 'jock', 'based on short story', 'public humiliation', 'blow up doll', 'letterman jacket', 'cruel joke']","Angus is a large, pathetic 14 year old whose thoughts are most often filled with the image of one Melissa Lefevre. Angus is shy and thinks that he has no chance of ever 'getting' her. Being especially uncool, he is incredibly surprised (along with the rest of the school) that he is chosen to dance with her at the Winter Ball. The only one not surprised is the cool-kid who set him up to fail, but Angus' best friend is going to help him win the heart of Melissa by developing a new look for him",0.087707,/71HAhRaGJmFQGwuvx6FOr8YO9NH.jpg,1995,0.0,90.0,Angus
49,0.0,Martin Ritt,"[{u'id': 18, u'name': u'Drama'}]",17978,"['sport', 'based on play', 'boxing']",A black champion boxer and his white female companion struggle to survive while the white boxing establishment looks for ways to knock him down,0.070409,/xijbD1c3ponKXX7TTOQZMg90U7j.jpg,1970,0.0,103.0,The Great White Hope
50,6000000.0,Sam Peckinpah,"[{u'id': 18, u'name': u'Drama'}, {u'id': 28, u'name': u'Action'}, {u'id': 36, u'name': u'History'}, {u'id': 10752, u'name': u'War'}]",10839,"['world war ii', 'german', 'russian', 'troops', 'battle for power', 'hostility', 'commander', 'lieutenant', 'russian front', 'sergeant']","It is 1943, and the German army, ravaged and demoralised, are hastily retreating from the Russian front. In the midst of all this madness, conflict brews between the aristocratic yet ultimately pusillanimous Captain Stransky and the courageous Corporal Steiner. Stransky is the only man who believes that the Third Reich are still vastly superior to the Russian army; however within his pompous persona lies a quivering coward who longs for the Iron Cross so that he can return to Berlin a hero. Steiner, on the other hand is cynical, defiantly non-conformist and more concerned with the safety of his own men rather than the horde of military decorations offered to him by his superiors. Steiner's lack of respect results in a growing animosity between the two...",1.130234,/9KGjHLdyLSBHxRoAk0uUPtE7VtU.jpg,1977,0.0,132.0,Cross of Iron
51,0.0,Jane Anderson,"[{u'id': 18, u'name': u'Drama'}]",27176,['woman director'],"Based on the true story of Evelyn Ryan, a midwestern housewife who managed to rescue her family from debt by entering contests for ad slogans sponsored by consumer product companies.",0.36488,/srvA9HSAMzS6VhsQg4q5OWJfzjv.jpg,2005,0.0,99.0,"The Prize Winner of Defiance, Ohio"
52,0.0,Mitsuru Obunai,"[{u'id': 80, u'name': u'Crime'}, {u'id': 16, u'name': u'Animation'}, {u'id': 28, u'name': u'Action'}]",23153,,"July 1998 - After a group of delinquents is found dead in their hangout place with all their limbs twisted and torn off, Aozaki Touko receives a request to find the murderer and asks Shiki for help. The main suspect is Asagami Fujino; a girl who was the boys' plaything until recently, who Shiki believes to be ""one of her kind"".",0.112158,/sXVwH7hQBmtjXLoOokxZzkdCVbL.jpg,2008,0.0,58.0,The Garden of Sinners - Chapter 3: Remaining Sense of Pain
53,0.0,Luca Guadagnino,"[{u'id': 18, u'name': u'Drama'}]",13461,"['rape', 'adolescence', 'mother daughter relationship']","An adolescent girl, living with her mother and her grandmother, will have her first sexual experiences in a heavy and excessive way.",0.298706,/1ACzFGoBfppsN5FJDCLK07pwhy5.jpg,2005,5151936.0,100.0,Melissa P.
