,budget,director,genres,id,keywords,overview,popularity,poster_path,releaseyear,revenue,runtime,title
373,100000000.0,Paul Greengrass,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",22972,"['weapon of mass destruction', 'baghdad', 'iraqi\xc2\xa0']","During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",2.425328,/7O3IkeHvp1sq5yMN0O8FsTee1C0.jpg,2010,94882889.0,115.0,Green Zone
374,0.0,,"[{u'id': 35, u'name': u'Comedy'}]",16212,,"Eddie Izzard made his West End debut in 1993 at the Ambassadors Theatre. The show originally had a 4 week run, which was extended twice due to the popularity of the performance. Later released as his first video, titled ""Live at the Ambassadors"", the show lead to Izzard being invited to the Just For Laughs Montreal Comedy Festival, awarded a British Comedy Award for ""Top Stand Up Comedian"", and receiving an Olivier Award nomination for ""Outstanding Achievement"". Live at the Ambassadors is an example of Izzard's very early and less refined style of stand up. His bizarre sense of humour has remained the same throughout performances, and various themes and ideas that can be seen in later recordings can be identified in Live at the Ambassadors.",0.002397,/sonUxBASZNKBfqU7SKMJCJlwKB2.jpg,1993,0.0,87.0,Eddie Izzard: Live at the Ambassadors
375,10000000.0,Robert Iscove,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",10314,"['tv star', 'jeep', 'volleyball', 'misfit', 'teen angst', 'house party', 'teen movie', 'teenager', 'popularity', 'little people', 'high school athlete', 'young love', 'prom queen', 'pygmalion', 'clown makeup', 'avante garde art', 'performance art', 'beatboxing', 'self expression', 'tripping', 'pool cleaner']","High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",1.718538,/2kWpjQ3O6DZywdIoPlvXCk3T91P.jpg,1999,103166989.0,95.0,She's All That
376,0.0,Marcos Siega,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",12912,"['fight', 'underwear', 'medical test', 'groom', 'list', 'told in flashback', 'hole in boat', 'lab results', 'running away', 'sinking boat', ""new year's resolution"", 'gun store', 'marital separation', 'ice rink', 'betrayal by friend']","Frank Allen, a professional speaker who lectures on time management has a perfectly ordered and scheduled life, down to the minute. When his wife sets his clock forward 10 minutes as a joke, his day is thrown off. Deciding that his strictly ordered life has done him little good, he begins to make multiple choice index cards, choosing one at random and doing what is written on the card.",0.29429,/meGqIEASLytm6gBcHzfmGCSNUYP.jpg,2008,240476.0,87.0,Chaos Theory
377,0.0,Tommy O'Haver,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",17539,"['gay', 'independent film', 'gay romance']","Billy, a struggling young gay photographer (who likes Polaroids), tired of being the ""other man"", falls in love with Gabriel, a waiter and aspiring musician who is probably straight but possibly gay or at least curious. Billy tries to get Gabriel to model for his latest project, a series of remakes of famous Hollywood screen kisses, featuring male couples, while also trying to win his affections.",0.338525,/6YgizLQ4Jyc4T8Juf3LHV3KvpkH.jpg,1998,2020700.0,92.0,Billy's Hollywood Screen Kiss
378,0.0,Ron Bowman,"[{u'id': 99, u'name': u'Documentary'}]",24562,['riscaldamento globale'],NGC visualizes in spectacular HD the devastating ecological impact each single degree increase in temperature could have on our planet over the next century.,0.227796,/q8YexhPPVn8dE6pKkyO0LfQdTY8.jpg,2008,0.0,90.0,Six Degrees Could Change The World
379,12000000.0,S. Shankar,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",24049,"['black money', 'corrupt politician', 'education system']",Corrupt police and politicians target a computer engineer for trying to better the lives of less privileged citizens.,0.023127,/r9t16RV2RryqRaiu2EaVdezhjWF.jpg,2007,19000000.0,185.0,Sivaji: The Boss
380,0.0,Todd Sheets,[],29769,,No overview found.,0.00015,/cr26LbNjfYOKIShtaZixVzkons7.jpg,1994,0.0,102.0,Moonchild
381,8.0,Tom Vaughan,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",14055,"['sex', 'fight', 'television', 'nudity', 'protest', 'costume', 'politics', 'scholarship', 'quiz show', 'party', 'love', 'marijuana', 'student', 'university', 'theft', 'injury', 'thatcherism']","In 1985, against the backdrop of Thatcherism, Brian Jackson enrolls in the University of Bristol, a scholarship boy from seaside Essex with a love of knowledge for its own sake and a childhood spent watching ""University Challenge,"" a college quiz show. At Bristol he tries out for the Challenge team and falls under the spell of Alice, a lovely blond with an extensive sexual past.",0.518822,/n7e8NRYxRSvheHW1otSrIQmEn4S.jpg,2006,21.0,92.0,Starter for 10
382,10000000.0,Ti West,"[{u'id': 27, u'name': u'Horror'}]",28739,"['high school', 'virus', 'bottled water']",A high school prom faces a deadly threat: a flesh-eating virus that spreads via a popular brand of bottled water.,1.255155,/eCL830fKjc3rkKO8RxAcSwrbpfN.jpg,2009,0.0,87.0,Cabin Fever 2: Spring Fever
383,0.0,James Bridges,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",17496,"['texas', 'slice of life', 'blue collar', 'newlywed', 'marital problem', 'oil field']",Hard Hat Days Honky-Tonk Nights. John Travolta stars as a young man from the country who learns about life and love in a Houston bar.,0.705836,/8NGTRIx6oOhlV1sOof9zfR2jcnM.jpg,1980,0.0,132.0,Urban Cowboy
384,0.0,Thomas Vinterberg,"[{u'id': 35, u'name': u'Comedy'}]",15844,"['denmark', 'hotel', 'small town', 'lesbian', 'maid', 'lesbian interest', 'gay parent', 'biological father', 'opera singer', 'lesbian mother']","A small provincial town is buzzing with excitement: the town's most illustrious son, a world-famous opera singer, is coming home. Meanwhile, Sebastian, a kitchen boy who is as good as married, falls head over heels in love with the new maid, Maria. Their love affair, along with rumours that the opera singer and the kitchen boy are related, turns the town upside down.",0.05242,/7ZJkSXpb4itqtB2uJsmxDY8dgtX.jpg,2007,0.0,100.0,A Man Comes Home
385,0.0,Wong Jing,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}]",18665,,"After failing to save his wife from 'The Doctor', Kit Li is working as a bodyguard and secret stunt double for the cowardly martial arts film star Frankie Lane. Frankie attends an exhibition of the crown jewels of Russia at a Hong Kong hotel, and when the Doctor's gang take over the building in attempt to steal them, Kit is the only thing standing in their way. Will Frankie regain his courage? Will romance blossom between Kit and the nosy reporter? Who has the best Kung-Fu?",0.277177,/pKYKW0RjnEegVQ4EAgtoBXFD0oK.jpg,1995,0.0,101.0,Meltdown
386,0.0,"Anthony ""Pasquale"" Giordano",[],22199,['sporting event'],"UFC 103: Franklin vs. Belfort was a mixed martial arts event held by the Ultimate Fighting Championship (UFC) on September 19, 2009 in Dallas at the American Airlines Center.",0.00268,/d6TTZP4UOlb4kEmnFoBim6ijR5N.jpg,2009,2400000.0,180.0,UFC 103: Franklin vs. Belfort
387,0.0,Olaf Ittenbach,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 27, u'name': u'Horror'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 878, u'name': u'Science Fiction'}]",11629,"['california', 'bar', 'wilderness', 'best friend', 'killer']","Two guys, handsome William and his side kick Luke have just started their trip through the beautiful California desert when they're kidnapped by the notorious Psycho Mike, The Kern River Killer. Securing their escape through hilarious means and the aid of an old friend they soon stumble into a small desert town where unbeknownst to them a mysterious tall Blond Man and his sadistic henchmen are killing people to create a Legion of the dead. Here's where it gets tricky. William falls in love with Geena, the beautiful waitress at the local restaurant and Luke spins out of control hormonally. The restaurant is suddenly attacked by the LEGION and the tall Blond Man gives an ultimatum to hand over Geena within two hours or he will personally come in to get her. What is the mysterious secret that Geena and the Blond Man share? The clock ticks as the ultimatum draws near. The fight against evil has just begun...",0.018837,/utQLATjWlWBFIfoNRgL1WECyMKd.jpg,2001,0.0,89.0,Legion of the Dead
388,0.0,Jannik Johansen,"[{u'id': 53, u'name': u'Thriller'}, {u'id': 18, u'name': u'Drama'}]",15962,,"The psychological thriller ""Murk"" tells the story of Jacob, who is investigating into the circumstances surrounding his sister's death on her wedding night.",0.042786,/ssmFZR9TGyLafFXyQsbfBrn6xAy.jpg,2005,0.0,124.0,Murk
389,10000000.0,Jeff Lowell,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 10749, u'name': u'Romance'}]",13160,"['diary', 'romantic comedy', 'death of lover', 'spirit', 'death by accident', 'psychic', 'moving on']","After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",2.220345,/s9qqJyFgOhjRVeC1ZVwFP02D6Pt.jpg,2008,0.0,95.0,Over Her Dead Body
390,0.0,Frédéric D'Amours,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",26930,"['competition', 'high school', 'swimming pool', 'swimming', 'sport competition', 'young adult', 'quebec city']","Gaby and Fred are preparing for the world swimming championships which will be held in Quebec this year. Their love will be purt to the test when a former love of Gaby's turns up at the championships. Gaby finds herself at a crucial point of her life where she has to choose whether to continue competing or follow another dream that she's cherished forever, but which seems impossible to everyone else—her dream to become an astronaut.",0.002483,/a75C5RCsyNkkgYYhRQdmvlpvXXp.jpg,2009,0.0,111.0,Taking the Plunge 2
391,8000000.0,James L. Brooks,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}]",11050,"['loss of husband', 'cancer', 'mother daughter relationship', 'single mother', 'neighbor neighbor relationship']","Aurora and Emma are mother and daughter who march to different drummers. Beginning with Emma's marriage, Aurora shows how difficult and loving she can be. The movie covers several years of their lives as each finds different reasons to go on living and find joy. Aurora's interludes with Garrett Breedlove, retired astronaut and next door neighbor are quite striking.",0.832935,/zGl7KwZX8LQQAdYaaYawTFF6HKY.jpg,1983,0.0,132.0,Terms of Endearment
392,0.0,Charles Grosvenor,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 16, u'name': u'Animation'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 10751, u'name': u'Family'}]",24556,"['family relationships', 'dinosaur']","While trying to obtain ""Tree Sweets"", Littlefoot into the tree and knocks down all the blossoms, attracting the Tinysauruses. They devour the plants and disappear. But Littlefoot isn't blamed for the disappearance, instead he accidentally makes the adults believe the tiny dinosaurs were the main cause. Now Littlefoot and his friends must protect the tiny herd and learn the value of honesty.",0.819694,/fhjoN9WugrfL7HRRbaL8wLvW7qS.jpg,2005,0.0,82.0,The Land Before Time XI: Invasion of the Tinysauruses
393,0.0,Scott Marshall,"[{u'id': 35, u'name': u'Comedy'}]",21014,"['bar mitvah', 'party', 'independent film']","All hilarity breaks loose in this heartwarming coming-of-age comedy when three generations of Fiedlers collide in a crazy family reunion. As they prepare for the biggest Bar Mitzvah on the block, they begin to see that they're much more alike than they'd originally thought.",0.253802,/au7jutzhoZ1PaVR2aG3QwXsi9Cp.jpg,2006,0.0,90.0,Keeping Up with the Steins
394,0.0,Stewart Raffill,"[{u'id': 10751, u'name': u'Family'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 878, u'name': u'Science Fiction'}]",20196,"['nasa', 'extraterrestrial']","A Mysterious Alien Creature (MAC) escaping from nefarious NASA agents, is befriended by a young boy in a wheelchair. Together, they try to find MAC's family from whom he has been separated.",0.295243,/66xYOabd7uY5hcH11oyTDhqy136.jpg,1988,5935269.0,95.0,Mac and Me
395,0.0,Lasse Hallström,"[{u'id': 35, u'name': u'Comedy'}]",29862,"['based on novel', 'hotel room', 'sweden', 'factory', 'world war ii', 'textile industry', 'female friendship', 'male female relationship']","In 1944, Cederqvist comes to a small cloth factory to see how the all-women employees can work more efficiently. At the beginning he is greeted with suspicion and his efforts at courting the young ladies are futile. But as soon as he buys himself a car it becomes much easier, especially since he has the power to relocate people to an easier line of work. Plot by Mattias Thuresson.",0.381029,/ekBuXHZZNv5NQIihg4GRFLScBbf.jpg,1981,0.0,97.0,Tuppen
396,0.0,Scott Kalvert,"[{u'id': 28, u'name': u'Action'}, {u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",13201,"['gang', 'new york city', 'drug overdose']","1950s New York City. A bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn. The Deuces at war with the vicious Vipers. Scott Kalvert directs this tale of lust, drugs, mayhem and madness during one hot summer on the streets of New York.",0.243545,/4qMgW0dQi09hCJqDHcwaSOtyCVS.jpg,2002,0.0,96.0,Deuces Wild
397,0.0,Joseph L. Mankiewicz,"[{u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}]",18019,"['assassination', 'epic', 'shakespeare adaptation', 'conspiracy', 'julius caesar']",The assassination of the would be ruler of Rome at the hands of Brutus and company has tragic consequences for the idealist and the republic.,0.369423,/oVxPED3bkDuJhYsqSzcp6JeCk62.jpg,1953,0.0,120.0,Julius Caesar
398,0.0,,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 27, u'name': u'Horror'}, {u'id': 10749, u'name': u'Romance'}]",25730,,Young English gentleman falls in love with beautiful Czech vampire.,0.000115,/zCyWDE9i9T9QdXy8IOxPptYjkvJ.jpg,1993,0.0,94.0,The Vampire Wedding
399,0.0,Olivier Baroux,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}]",15587,"['africa', 'safari']","Richard Dacier owns a tour agency specialized on organizing safaris for European tourists eager to confront the African wild life. Actually, he took the job after his father and never went into the savanna by himself. As he owes big money to some mobster, he is compelled to convey a fake tourist, with a suspicious suitcase, toward Mozambic. To avoid suspicion from the authorities, he is supposed to tour a group of tourists as usual. The only problem - he is completely unexperienced as a guide!",0.426248,/zS8AJT1T9FZpm65T2G4Cz5vFHqq.jpg,2009,0.0,102.0,Safari
400,0.0,Pat Holden,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",19109,,"Cooper is an actor who sees life as one big party, while Ed is in advertising and takes life too seriously. When Ed gets stressed over a deadline he has to meet, his brother Cooper works hard in trying to get his brother hooked up with a girl, thus a long weekend of stress and beautiful women, culminating in Ed meeting, and making love to, the woman of his dreams.",0.44237,/xIcUeYKbKwhuG5Rfj75XPcbahUy.jpg,2005,0.0,85.0,The Long Weekend
401,0.0,David Gregory,"[{u'id': 27, u'name': u'Horror'}, {u'id': 10769, u'name': u'Foreign'}, {u'id': 53, u'name': u'Thriller'}]",27612,,An American family visiting their Irish roots accidentally stumbles on a horde of bloodthirsty mutant children.,0.108911,/ewmlPm1qn5XtxcRWtVL55zrtk7C.jpg,2007,0.0,88.0,Plague Town
402,0.0,Jacques Tourneur,"[{u'id': 27, u'name': u'Horror'}]",28438,"['leopard', 'val lewton', 'proto-slasher']","When a leopard escapes during a publicity stunt, it triggers a series of murders.",0.196072,/AgypGd78CZ5KEe7N3vYRFOxlDR8.jpg,1943,0.0,66.0,The Leopard Man
403,35000000.0,Nick Castle,"[{u'id': 10751, u'name': u'Family'}, {u'id': 35, u'name': u'Comedy'}]",12139,['babysitter'],Mr. Wilson's ever-present annoyance comes in the form of one mischievous kid named Dennis. But he'll need Dennis's tricks to uncover a collection of gold coins that go missing when a shady drifter named Switchblade Sam comes to town.,0.78082,/zLrKmaLnbgk257QmD0YPo0Uji9J.jpg,1993,117270765.0,94.0,Dennis the Menace
404,0.0,Toshihiko Masuda,"[{u'id': 28, u'name': u'Action'}, {u'id': 16, u'name': u'Animation'}]",17074,"['gotham city', 'joker', 'superhero', 'super powers', 'superhuman strength', 'masked superhero', 'lex luthor']",Joker goes to Metropolis with an offer and plan to kill Superman for Lex Luthor while Batman pursues the clown to Superman's turf,0.577787,/rrF3S9lmTQKu1368awR6hE16wy9.jpg,1998,0.0,64.0,The Batman Superman Movie: World's Finest
405,0.0,Rainer Werner Fassbinder,"[{u'id': 18, u'name': u'Drama'}]",10244,"['ex-detainee', 'nightclub', 'release from prison', 'bank robbery', 'nightclub owner']","A man is released from prison and finds the society on the outside less than appealing. With several women as well as the police on his tail, he sets out to find an old friend.",0.085739,/A5EUNGucQ0x1lULgT8gQME73hiu.jpg,1970,0.0,91.0,Gods of the Plague
406,0.0,Gino Nichele,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",13004,"['musical', 'barbie']","Liana and Alexa (Barbie and Teresa) are best friends who share everything, including their love of singing. One day while walking through the forest home from the village, the girls meet an old beggar who gives them a magical mirror. As they clean the mirror and sing, a musical apprentice muse named Melody appears in the mirror's surface, and tells the girls about the secret of the Diamond Castle.",0.972891,/hXVFyeKKSBW4L0nIiHrwtLUMC05.jpg,2008,0.0,78.0,Barbie and the Diamond Castle
407,0.0,Oldřich Lipský,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}]",20087,,"When the famous detective Nick Carter visits Prague, he becomes involved in strange case of a missing dog and even stranger carnivorous plant. He becomes convinced that he is standing against his greatest enemy - the Gardener, who supposedly died years ago in a swamp...",0.305534,/esxgu9rnB3omRiRCrR5y96opyyY.jpg,1977,0.0,102.0,Adele Hasn't Had Her Dinner Yet
408,17000000.0,Michael Wadleigh,"[{u'id': 18, u'name': u'Drama'}, {u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",10725,"['based on novel', 'wolf', 'transformation', 'investigation', 'new york city', 'murder investigation']",A New York cop investigates a series of brutal deaths that resemble animal attacks.,0.189347,/ffFW3eXfWsBpVkFddSSnU6XX2Gw.jpg,1981,10626725.0,115.0,Wolfen
409,0.0,Kirt Gunn,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",21071,['independent film'],"Lovely by Surprise follows the journey of novelist Marian Walker as she attempts to finish her first novel. Facing the age-old problem of writer’s block, Marian seeks advice from a mentor and ex-lover. His seemingly innocent advice to kill the book’s protagonist unleashes chaos in her life as a willful protagonist escapes from her novel and appears in the unresolved corners of her past.",0.002323,/qdwKRb8wbiCOd7CJgrU8QJWGDCO.jpg,2007,0.0,98.0,Lovely by Surprise
410,0.0,Albert Pyun,"[{u'id': 878, u'name': u'Science Fiction'}, {u'id': 53, u'name': u'Thriller'}]",24230,['cyborg'],"In the future, chaos is rampant as 'information terrorists' threaten to destroy order in society. Alex is a part-man, part-machine LAPD cop who is the best at what he does. When one of the terrorists calls him a machine, Alex questions his humanity and decides to leave the force. His final assignment is to apprehend an old colleague who has stolen some data. However, there is more than meets the eye and Alex must question his allegiance.",0.353369,/klAvhy1F3f2jOS7CCUeQ9JTLo5c.jpg,1992,0.0,94.0,Nemesis
411,0.0,Tom Hedegaard,"[{u'id': 10751, u'name': u'Family'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 80, u'name': u'Crime'}]",12549,"['robber', 'document', 'suitcase', 'tresor', 'secretary of state']","Egon escapes from the psychiatric ward, where he has been incarcerated since the gang's last coup. Keld and Benny pick him up, and when Egon, as always, is planning the big heist, the Olsen Gang is once again on the move.",0.636373,/cVehZ07StsMH9TCQXv0sl9DXdfI.jpg,1998,0.0,105.0,The Olsen Gang's Last Trick
412,0.0,Donald Farmer,[],28337,,"Two girls pose as hookers for a sorority initiation, then turn into zombies and eat their neighbors.",0.000631,/8KBUASe06skDLnE13d4icxaDZVO.jpg,1987,0.0,67.0,Cannibal Hookers
413,0.0,Alain Berliner,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}]",27103,"['transvestism', 'gay', 'belgium', 'coming out', 'family relationships', 'coming of age', 'transgender', 'gender', 'gay kid']","Ludovic is a small boy who cross-dresses and generally acts like a girl, talks of marrying his neighbor's son and can not understand why everyone is so surprised about it. His actions lead to problems for him and his family.",0.243544,/f5bySDXIX09A3tbtTYHbXK1V0Nf.jpg,1997,0.0,88.0,My Life in Pink
414,0.0,Toshimichi Ohkawa,"[{u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10769, u'name': u'Foreign'}, {u'id': 53, u'name': u'Thriller'}]",22487,,"Three former gangsters find themselves in a bar fight with a group of current gangsters. When the current gangsters come looking for revenge, the former gangsters find themselves returning to old habits.",0.006621,/fhkJJUMtYQqwQk99JDyl3zZqp6m.jpg,1999,0.0,100.0,Nobody
415,0.0,Peter Avanzino,"[{u'id': 16, u'name': u'Animation'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 878, u'name': u'Science Fiction'}, {u'id': 14, u'name': u'Fantasy'}]",12889,['saving the world'],"Fresh off ripping space-time a new one at the end of ""Bender's Big Score,"" the Planet Express crew is back to mend the tear in reality, or (hopefully) at least not make it worse.  Beyond the tear, though, lurks a being of inconceivable...tentacularity.  What will become of Earth, and indeed, our universe, when faced with the Beast with a Billion Backs?",0.451391,/zuhfBxfBMIL6G1r6mTlwjHA0zqg.jpg,2008,0.0,90.0,Futurama: The Beast with a Billion Backs
416,0.0,Marty Callner,"[{u'id': 10402, u'name': u'Music'}, {u'id': 99, u'name': u'Documentary'}]",24969,,"This was the ultimate Garth Brooks fan's dream-a free live performance in Central Park. Garth gave a good showing in it, and I loved his performances of all his classic songs, such as ""Unanswered Prayers, ""The Dance,"" and ""Friends in Low Places."" While there weren't any of the high-kinetic, ultra-energetic stage movements usually reserved for the arena shows Garth gives, it was still worth the video purchase. Garth's performance was terrific, and the audience members obviously loved it as they sang along with all of his songs. You will find yourself doing the same.",0.008019,/qQjiALjVZNtG9fzk5Q91Zn9sMKS.jpg,1997,0.0,90.0,Garth Live from Central Park
417,0.0,Bill Morrison,"[{u'id': 99, u'name': u'Documentary'}]",25621,"['black and white', 'experimental film', 'film', 'decay']","A meditation on the human quest to transcend physicality, constructed from decaying archival footage and set to an original symphonic score.",0.001619,/fTx7zslTAEvfbuBDLWFc4GGm9N1.jpg,2002,0.0,67.0,Decasia
418,0.0,Francis Patrick Creighton,[],28341,,No overview found.,2e-06,/kjNBHbbsaO2vf62PCUG5ONgQiNs.jpg,1991,0.0,96.0,The Malibu Beach Vampires
419,0.0,Adrian Shergold,"[{u'id': 18, u'name': u'Drama'}]",15185,"['england', 'capital punishment']","Following in his father's footsteps, Albert Pierrepoint becomes one of Britain's most prolific executioners, hiding his identity as a grocery deliveryman. But when his ambition to be the best inadvertently exposes his gruesome secret, he becomes a minor celebrity &amp; faces a public outcry against the practice of hanging. Based on true events.",0.163328,/9DjuZ0kpBec1biMfOO7p7KDq19u.jpg,2005,0.0,98.0,Pierrepoint: The Last Hangman
420,16000000.0,Lasse Hallström,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10751, u'name': u'Family'}]",28178,"['japanese', 'loyalty', 'human animal relationship', 'friendship', 'friends', 'family relationships', 'dog', 'newspaper reporter', 'family dog', 'waiting']",A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,2.599971,/3MpVmIg6CgOCUrZ2TZ2P0yitCbM.jpg,2009,47801389.0,93.0,Hachi: A Dog's Tale
421,0.0,Kim Mordaunt,"[{u'id': 99, u'name': u'Documentary'}]",26697,['laos'],"Laos: the most bombed country, per capita, on the planet. Australian bomb disposal specialist Laith Stevens has to train a new young ""big bomb"" team to deal with bombs left from the US ""Secret War"", but meanwhile, the local children are out hunting for bomb scrap metal. Vividly depicting the consequences of war with the incredible bravery of those trying to clear up the mess.",0.000605,/sL91bNyg9ZuyHtK7g5r1AEogwrC.jpg,2007,0.0,88.0,Bomb Harvest
422,0.0,Paul Field,"[{u'id': 10751, u'name': u'Family'}]",20972,,Hoop-Dee-Doo! It's time for some fun! You're invited to join the fab four of fun The Wiggles and their friends on a musical journey and celebration!,0.001157,/cA27YMNciKjA9BQmUjAKQzLXAhH.jpg,2002,0.0,55.0,The Wiggles: Hoop-Dee-Doo!
423,14000000.0,Christian Duguay,"[{u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",14643,"['nudity', 'boot camp', 'reality spoof']",A group of troubled teens are sent to a rehabilitation program housed in a remote camp on the island of Fiji. What their parents believe is a state-of-the-art deluxe institution in a beautiful natural environment turns out to be a prison-like boot camp where they are abused and brainwashed.,0.466193,/6hLRslZAMQnE9SRk5PsLPgPz7vq.jpg,2008,0.0,99.0,Boot Camp
424,0.0,Michael Radford,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",11162,"['venice', 'shakespeare', 'jew', 'ship', 'salesperson', 'meat', 'money', 'suitor', 'falling in love', 'credit', '16th century']","In 16th century Venice, when a merchant must default on a large loan from an abused Jewish moneylender for a friend with romantic ambitions, the bitterly vengeful creditor demands a gruesome payment instead.",0.710793,/2Gwt9W6SSxIqxsVnsiqg49D5A6l.jpg,2004,0.0,138.0,The Merchant of Venice
425,0.0,Talia Lugacy,"[{u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",21373,"['sexual fantasy', 'non statutory female on male rape', 'independent film', 'woman director']","A college co-ed is brutally raped and struggles alone to rebuild her life, but when the chance for revenge comes she as a Victim sinks lower than her Predator.",0.332386,/7cOjd3LCggYAnBoAaeiWMbffyLH.jpg,2007,0.0,110.0,Descent
426,0.0,Maurício Farias,"[{u'id': 35, u'name': u'Comedy'}]",29009,"['adultery', 'brazil', 'colonel', 'tribunal', 'werewolf']","Colonel Furtado struggles to keep his lands, the Sobradinho Farm, and win the heart of his cousin Esmeraldina. In the process, he fights big beasts, experiences the taste of a bohemian life in town, fends usurers and thieves off, and uses all his cunning to get rid of haunting entities. His rival is the man he was brought up with, Pernambuco Nogueira, a werewolf.",0.047993,/axnCSDiclyjEToTK0BxJsOCOeje.jpg,2005,0.0,106.0,O Coronel e o Lobisomem
427,0.0,Lindsay Anderson,"[{u'id': 18, u'name': u'Drama'}]",14794,"['england', 'revolution', 'private school', 'rebellion', 'social satire', 'free cinema']","In this allegorical story, a revolution lead by pupil Mick Travis takes place at an old established private school in England.",0.319807,/cR4v6Ph37Zedmg7KEKO2VC5tkga.jpg,1968,500000.0,111.0,If....
428,8000000.0,Marc Schölermann,"[{u'id': 80, u'name': u'Crime'}, {u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",12192,"['female nudity', 'pathology', 'student of medicine', 'extortion', 'drug use', 'game', 'cadaver', 'perfect murder']","Medical student Ted Grey (Milo Ventimiglia) graduates at the top of his class and quickly joins an elite pathology program, whose top students invite him into their circle. There he uncovers a gruesome secret: They play a game in which one tries to commit the perfect, undetectable murder, then the others compete to determine the victim's cause of death.",0.969452,/rU0HUlqEMheQ3uNdexDYz7OrzZe.jpg,2008,0.0,95.0,Pathology
429,0.0,Kiyoshi Kurosawa,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",27324,"['suicide', 'computer', 'internet', 'student']","After one of their friends commits suicide, strange things begin happening to a group of young Tokyo residents. One of them sees visions of his dead friend in the shadows on the wall, while another's computer keeps showing strange, ghostly images. Is their friend trying to contact them from beyond the grave, or is there something much more sinister going on?",0.19007,/fSCSAv0K3RatZgvQhk9l1nP6wPo.jpg,2001,0.0,118.0,Pulse
